Database,Item Type,Publication Year,Title,Venue,Venue Rank,Abstract,Keywords,Found In Group1,Found In Group2,Duplicate
Scopus,journalPaper,2020,Evaluation of augmented reality technology for the design of an evacuation training game,VRS - Virtual Reality,B,"Building evacuation training systems and training employees in an organization have a vital role in emergency cases in which people need to know what to do exactly. In every building, procedures, rules, and actions are attractively shown on the walls, but most of the people living in that building are not aware of these procedures and do not have any experience what to do in these dangerous situations. In order to be able to apply these procedures properly in an emergency situation, community members should be trained with the state-of-the-art equipment and technologies, but to do so, up-front investment and development of such a system are necessary. In this study, augmented reality (AR) technology was applied to realize a game-based evacuation training system that implements gamification practices. The architectural plans of a university were used to model the floors and the relevant environment. Employees are trained to learn how to reach the nearest exit location in the event of a fire or earthquake, and also, the system provides the shortest path for the evacuation. In addition to these features, our training game has educational animations about the fire, chemical attack, and earthquake events. A mobile application was implemented to train employees working in the building and inform them to know how to escape in an emergency situation. The technology acceptance model and the related questionnaire form were applied, and the response of 36 participants was analyzed. It was demonstrated that AR and relevant tools provide a flexible environment to develop evacuation systems in a university, our mobile application enabled participants to be trained in a realistic environment, and trainees were highly satisfied with the system. Educational animations were also another benefit for the trainees. © 2019, The Author(s).",Animation; ARKit framework; Augmented reality; Evacuation training system; Game engine; Software; Training; Unity3D,Title_Abstract_Keywords,Abstract,
Scopus,journalPaper,2020,Challenges in passenger use of mixed reality headsets in cars and other transportation,VRS - Virtual Reality,B,"This paper examines key challenges in supporting passenger use of augmented and virtual reality headsets in transit. These headsets will allow passengers to break free from the restraints of physical displays placed in constrained environments such as cars, trains and planes. Moreover, they have the potential to allow passengers to make better use of their time by making travel more productive and enjoyable, supporting both privacy and immersion. However, there are significant barriers to headset usage by passengers in transit contexts. These barriers range from impediments that would entirely prevent safe usage and function (e.g. motion sickness) to those that might impair their adoption (e.g. social acceptability). We identify the key challenges that need to be overcome and discuss the necessary resolutions and research required to facilitate adoption and realize the potential advantages of using mixed reality headsets in transit. © 2019, The Author(s).",Augmented reality; In-car; In-flight; Mixed reality; Passenger; Transportation; Travel; Virtual reality,Title_Abstract_Keywords,Abstract,
Scopus,journalPaper,2023,"19th IFIP TC 13 International Conference on Human-Computer Interaction, INTERACT 2023",INTERACT - IFIP TC 13 International Conference on Human-Computer Interaction,B,The proceedings contain 206 papers. The special focus in this conference is on Human-Computer Interaction. The topics include: “The Relief is Amazing”: An In-situ Short Field Evaluation of a Personal Voice Assistive Technology for a User Living with Dementia; towards an Automatic Easy-to-Read Adaptation of Morphological Features in Spanish Texts; Challenges Faced by the Employed Indian DHH Community; haptic Auditory Feedback for Enhanced Image Description: A Study of User Preferences and Performance; using Colour and Brightness for Sound Zone Feedback; common Objects for Programming Workshops in Non-Formal Learning Contexts; engaging a Project Consortium in Ethics-Aware Design and Research; exploring Emotions: Study of Five Design Workshops for Generating Ideas for Emotional Self-report Interfaces; moving Away from the Blocks: Evaluating the Usability of EduBlocks for Supporting Children to Transition from Block-Based Programming; Point- and Volume-Based Multi-object Acquisition in VR; dark Finance: Exploring Deceptive Design in Investment Apps; elements that Influence Transparency in Artificial Intelligent Systems - A Survey; empowering Users: Leveraging Interface Cues to Enhance Password Security; friendly Folk Advice: Exploring Cybersecurity Information Sharing in Nigeria; trust in Facial Recognition Systems: A Perspective from the Users; comparing Screen-Based Version Control to Augmented Artifact Version Control for Physical Objects; emoClock: Communicating Real-Time Emotional States Through Data Physicalizations; extending User Interaction with Mixed Reality Through a Smartphone-Based Controller; fitts’ Throughput Vs Empirical Throughput: A Comparative Study; Developing and Evaluating a Novel Gamified Virtual Learning Environment for ASL; using Mid-Air Haptics to Guide Mid-Air Interactions; effects of Moving Speed and Phone Location on Eyes-Free Gesture Input with Mobile Devices; hap2Gest: An Eyes-Free Interaction Concept with Smartphones Using Gestures and Haptic Feedback; user-Centered Evaluation of Different Configurations of a Touchless Gestural Interface for Interactive Displays; assignment of a Vibration to a Graphical Object Induced by Resonant Frequency; mid-air Haptic Cursor for Physical Objects.,,Abstract,Abstract,
Scopus,journalPaper,2023,"Co-designing Immersive Virtual and Extended Reality Systems for Remote and Unsupervised Interaction, Intervention, Training and Research",INTERACT - IFIP TC 13 International Conference on Human-Computer Interaction,B,"We propose a one-day transdisciplinary workshop in the broad area of HCI focused on co-designing immersive virtual reality (IVR) for remote and unsupervised interaction, intervention, training and research. The development and deployment of such systems is a significant and important challenge. While remote and unsupervised systems are more accessible to a wider user-base, their design, implementation and deployment poses unique challenges, related to the need to involve truly transdisciplinary design teams, co-designing solutions with users, providing step-by-step interaction scenarios, and retaining user motivation and engagement over longer periods of time. Moreover, there are multiple ethical considerations related to both the inclusivity and accessibility of such systems and the security of data collected. Therefore, to facilitate the use of IVR systems in various contexts, ranging from unique interactions and research, through psychological interventions, to education and training, we propose to formulate a set of best practices. Taking into account the diverse aspects involved, we will formulate actionable guidelines for co-designing such solutions with users based on review of extant literature, expert knowledge, case studies and insights from the workshop. © 2023, The Author(s), under exclusive license to Springer Nature Switzerland AG.",co-design; human-computer interaction; immersive virtual and extended reality systems; participatory design; remote and unsupervised interaction; transdisciplinary collaboration,Title_Abstract_Keywords,Abstract,
Scopus,journalPaper,2023,"19th IFIP TC 13 International Conference on Human-Computer Interaction, INTERACT 2023",INTERACT - IFIP TC 13 International Conference on Human-Computer Interaction,B,The proceedings contain 206 papers. The special focus in this conference is on Human-Computer Interaction. The topics include: “The Relief is Amazing”: An In-situ Short Field Evaluation of a Personal Voice Assistive Technology for a User Living with Dementia; towards an Automatic Easy-to-Read Adaptation of Morphological Features in Spanish Texts; Challenges Faced by the Employed Indian DHH Community; haptic Auditory Feedback for Enhanced Image Description: A Study of User Preferences and Performance; using Colour and Brightness for Sound Zone Feedback; common Objects for Programming Workshops in Non-Formal Learning Contexts; engaging a Project Consortium in Ethics-Aware Design and Research; exploring Emotions: Study of Five Design Workshops for Generating Ideas for Emotional Self-report Interfaces; moving Away from the Blocks: Evaluating the Usability of EduBlocks for Supporting Children to Transition from Block-Based Programming; Point- and Volume-Based Multi-object Acquisition in VR; dark Finance: Exploring Deceptive Design in Investment Apps; elements that Influence Transparency in Artificial Intelligent Systems - A Survey; empowering Users: Leveraging Interface Cues to Enhance Password Security; friendly Folk Advice: Exploring Cybersecurity Information Sharing in Nigeria; trust in Facial Recognition Systems: A Perspective from the Users; comparing Screen-Based Version Control to Augmented Artifact Version Control for Physical Objects; emoClock: Communicating Real-Time Emotional States Through Data Physicalizations; extending User Interaction with Mixed Reality Through a Smartphone-Based Controller; fitts’ Throughput Vs Empirical Throughput: A Comparative Study; Developing and Evaluating a Novel Gamified Virtual Learning Environment for ASL; using Mid-Air Haptics to Guide Mid-Air Interactions; effects of Moving Speed and Phone Location on Eyes-Free Gesture Input with Mobile Devices; hap2Gest: An Eyes-Free Interaction Concept with Smartphones Using Gestures and Haptic Feedback; user-Centered Evaluation of Different Configurations of a Touchless Gestural Interface for Interactive Displays; assignment of a Vibration to a Graphical Object Induced by Resonant Frequency; mid-air Haptic Cursor for Physical Objects.,,Abstract,Abstract,Duplicate
Scopus,journalPaper,2023,"19th IFIP TC 13 International Conference on Human-Computer Interaction, INTERACT 2023",INTERACT - IFIP TC 13 International Conference on Human-Computer Interaction,B,The proceedings contain 206 papers. The special focus in this conference is on Human-Computer Interaction. The topics include: “The Relief is Amazing”: An In-situ Short Field Evaluation of a Personal Voice Assistive Technology for a User Living with Dementia; towards an Automatic Easy-to-Read Adaptation of Morphological Features in Spanish Texts; Challenges Faced by the Employed Indian DHH Community; haptic Auditory Feedback for Enhanced Image Description: A Study of User Preferences and Performance; using Colour and Brightness for Sound Zone Feedback; common Objects for Programming Workshops in Non-Formal Learning Contexts; engaging a Project Consortium in Ethics-Aware Design and Research; exploring Emotions: Study of Five Design Workshops for Generating Ideas for Emotional Self-report Interfaces; moving Away from the Blocks: Evaluating the Usability of EduBlocks for Supporting Children to Transition from Block-Based Programming; Point- and Volume-Based Multi-object Acquisition in VR; dark Finance: Exploring Deceptive Design in Investment Apps; elements that Influence Transparency in Artificial Intelligent Systems - A Survey; empowering Users: Leveraging Interface Cues to Enhance Password Security; friendly Folk Advice: Exploring Cybersecurity Information Sharing in Nigeria; trust in Facial Recognition Systems: A Perspective from the Users; comparing Screen-Based Version Control to Augmented Artifact Version Control for Physical Objects; emoClock: Communicating Real-Time Emotional States Through Data Physicalizations; extending User Interaction with Mixed Reality Through a Smartphone-Based Controller; fitts’ Throughput Vs Empirical Throughput: A Comparative Study; Developing and Evaluating a Novel Gamified Virtual Learning Environment for ASL; using Mid-Air Haptics to Guide Mid-Air Interactions; effects of Moving Speed and Phone Location on Eyes-Free Gesture Input with Mobile Devices; hap2Gest: An Eyes-Free Interaction Concept with Smartphones Using Gestures and Haptic Feedback; user-Centered Evaluation of Different Configurations of a Touchless Gestural Interface for Interactive Displays; assignment of a Vibration to a Graphical Object Induced by Resonant Frequency; mid-air Haptic Cursor for Physical Objects.,,Abstract,Abstract,Duplicate
Scopus,journalPaper,2023,"19th IFIP TC 13 International Conference on Human-Computer Interaction, INTERACT 2023",INTERACT - IFIP TC 13 International Conference on Human-Computer Interaction,B,The proceedings contain 206 papers. The special focus in this conference is on Human-Computer Interaction. The topics include: “The Relief is Amazing”: An In-situ Short Field Evaluation of a Personal Voice Assistive Technology for a User Living with Dementia; towards an Automatic Easy-to-Read Adaptation of Morphological Features in Spanish Texts; Challenges Faced by the Employed Indian DHH Community; haptic Auditory Feedback for Enhanced Image Description: A Study of User Preferences and Performance; using Colour and Brightness for Sound Zone Feedback; common Objects for Programming Workshops in Non-Formal Learning Contexts; engaging a Project Consortium in Ethics-Aware Design and Research; exploring Emotions: Study of Five Design Workshops for Generating Ideas for Emotional Self-report Interfaces; moving Away from the Blocks: Evaluating the Usability of EduBlocks for Supporting Children to Transition from Block-Based Programming; Point- and Volume-Based Multi-object Acquisition in VR; dark Finance: Exploring Deceptive Design in Investment Apps; elements that Influence Transparency in Artificial Intelligent Systems - A Survey; empowering Users: Leveraging Interface Cues to Enhance Password Security; friendly Folk Advice: Exploring Cybersecurity Information Sharing in Nigeria; trust in Facial Recognition Systems: A Perspective from the Users; comparing Screen-Based Version Control to Augmented Artifact Version Control for Physical Objects; emoClock: Communicating Real-Time Emotional States Through Data Physicalizations; extending User Interaction with Mixed Reality Through a Smartphone-Based Controller; fitts’ Throughput Vs Empirical Throughput: A Comparative Study; Developing and Evaluating a Novel Gamified Virtual Learning Environment for ASL; using Mid-Air Haptics to Guide Mid-Air Interactions; effects of Moving Speed and Phone Location on Eyes-Free Gesture Input with Mobile Devices; hap2Gest: An Eyes-Free Interaction Concept with Smartphones Using Gestures and Haptic Feedback; user-Centered Evaluation of Different Configurations of a Touchless Gestural Interface for Interactive Displays; assignment of a Vibration to a Graphical Object Induced by Resonant Frequency; mid-air Haptic Cursor for Physical Objects.,,Abstract,Abstract,Duplicate
Scopus,journalPaper,2021,An Empirical Study of Picture Password Composition on Smartwatches,INTERACT - IFIP TC 13 International Conference on Human-Computer Interaction,B,"Recent research works suggest that human cognitive differences affect security and usability of picture passwords within a variety of interaction contexts, such as conventional desktops, smartphones, and extended reality. However, the interplay of human cognition towards users’ interaction behavior and security of picture passwords on smartwatch devices has not been investigated so far. In this paper, we report on such a research attempt that embraced a between-subjects in-lab user study (n = 50) in which users were classified according to their cognitive processing characteristics (i.e., Field Dependence-Independence cognitive differences), and further composed a picture password on a smartwatch device. Analysis of results reveal that already known effects of human cognition towards interaction behavior and security of picture passwords within conventional interaction contexts, do not necessarily replicate when these are deployed on smartwatch devices. Findings point towards the need to design for diversity and device-aware picture password schemes. © 2021, IFIP International Federation for Information Processing.",Efficiency; Graphical authentication; Human cognition; Security,Abstract,Abstract_Keywords,
Scopus,journalPaper,2019,Influences of mixed reality and human cognition on picture passwords: An eye tracking study,INTERACT - IFIP TC 13 International Conference on Human-Computer Interaction,B,"Recent research revealed that individual cognitive differences affect visual behavior and task performance of picture passwords within conventional interaction realms such as desktops and tablets. Bearing in mind that mixed reality environments necessitate from end-users to perceive, process and comprehend visually-enriched content, this paper further investigates whether this new interaction realm amplifies existing observed effects of individual cognitive differences towards user interactions in picture passwords. For this purpose, we conducted a comparative eye tracking study (N = 50) in which users performed a picture password composition task within a conventional interaction context vs. a mixed reality context. For interpreting the derived results, we adopted an accredited human cognition theory that highlights cognitive differences in visual perception and search. Analysis of results revealed that new technology realms like mixed reality extend and, in some cases, amplify the effect of human cognitive differences towards users’ visual and interaction behavior in picture passwords. Findings can be of value for improving future implementations of picture passwords by considering human cognitive differences as a personalization factor for the design of user-adaptive graphical passwords in mixed reality. © 2019, IFIP International Federation for Information Processing.",Eye tracking; Human cognition; Mixed reality; Picture passwords; Security; Usability; Visual behavior,Title_Abstract_Keywords,Keywords,
Scopus,journalPaper,2017,"16th IFIP TC13 International Conference on Human-Computer Interaction, INTERACT 2017",INTERACT - IFIP TC 13 International Conference on Human-Computer Interaction,B,"The proceedings contain 161 papers. The special focus in this conference is on Human-Computer Interaction. The topics include: Coping with accessibility challenges for security - a user study with blind smartphone users; effects of uncertainty and cognitive load on user trust in predictive decision making; towards understanding the influence of personality on mobile app permission settings; towards understanding the influence of personality on mobile app permission settings; exploring offline context and consciousness in everyday social media use; the design of alipay and wechat wallet for mobile payment practices in china; active involvement of software developers in usability engineering; adoption of UX evaluation in practice; empowering project managers in enterprises - a design thinking approach to manage commercial projects; learning HCI across institutions, disciplines and countries; UX professionals' definitions of usability and UX - a comparison between turkey, finland, denmark, france and malaysia; estimating visual discomfort in head-mounted displays using electroencephalography; immersion and reflection between reality and virtuality; guidelines for designing interactive omnidirectional video applications; increasing presence in virtual reality with a vibrotactile grid around the head; user experience and immersion of interactive omnidirectional videos in CAVE systems and head-mounted displays; a digital employability marketplace; adoption of structural analysis capabilities in an IOT based scenario for connected assets; design and development of a location-based social networking mobile application; designing interactive spatiotemporal visualizations to enhance movie browsing; designing and assessing interactive systems using task models.",,Abstract,Abstract,Duplicate
Scopus,journalPaper,2021,Understanding Bystanders’ Tendency to Shoulder Surf Smartphones Using 360-degree Videos in Virtual Reality,MobileHCI - International Conference on Human-Computer Interaction with Mobile Devices and Services,B,"Shoulder surfing is an omnipresent risk for smartphone users. However, investigating these attacks in the wild is difficult because of either privacy concerns, lack of consent, or the fact that asking for consent would influence people’s behavior (e.g., they could try to avoid looking at smartphones). Thus, we propose utilizing 360-degree videos in Virtual Reality (VR), recorded in staged real-life situations on public transport. Despite differences between perceiving videos in VR and experiencing real-world situations, we believe this approach to allow novel insights on observers’ tendency to shoulder surf another person’s phone authentication and interaction to be gained. By conducting a study (N=16), we demonstrate that a better understanding of shoulder surfers’ behavior can be obtained by analyzing gaze data during video watching and comparing it to post-hoc interview responses. On average, participants looked at the phone for about 11% of the time it was visible and could remember half of the applications used.",Eye Tracking; Omnidirectional Videos; Shoulder Surfing; Virtual Reality,Title_Abstract_Keywords,Abstract,
Scopus,journalPaper,2024,Exploring Redirection and Shifting Techniques to Mask Hand Movements from Shoulder-Surfing Attacks during PIN Authentication in Virtual Reality,MobileHCI - International Conference on Human-Computer Interaction with Mobile Devices and Services,B,"The proliferation of mobile Virtual Reality (VR) headsets shifts our interaction with virtual worlds beyond our living rooms into shared spaces. Consequently, we are entrusting more and more personal data to these devices, calling for strong security measures and authentication. However, the standard authentication method of such devices - entering PINs via virtual keyboards - is vulnerable to shoulder-surfing, as movements to enter keys can be monitored by an unnoticed observer. To address this, we evaluated masking techniques to obscure VR users' input during PIN authentication by diverting their hand movements. Through two experimental studies, we demonstrate that these methods increase users' security against shoulder-surfing attacks from observers without excessively impacting their experience and performance. With these discoveries, we aim to enhance the security of future VR authentication without disrupting the virtual experience or necessitating additional hardware or training of users.",hand redirection; shoulder-surfing; virtual reality,Title_Abstract_Keywords,Title_Abstract,
Scopus,journalPaper,2024,Medusa3D: The Watchful Eye Freezing Illegitimate Users in Virtual Reality Interactions,MobileHCI - International Conference on Human-Computer Interaction with Mobile Devices and Services,B,"The remarkable growth of Virtual Reality (VR) in recent years has extended its applications beyond entertainment to sectors including education, e-commerce, and remote communication. Since VR devices contain user's private information, user authentication becomes increasingly important. Current authentication systems in VR, such as password-based or static biometric-based methods, are either cumbersome to use or vulnerable to attacks such as shoulder surfing. To address these limitations, we propose Medusa3D, a challenge-response authentication system for VR based on reflexive eye responses. Unlike existing methods, reflexive eye responses are involuntary and effortless, offering a secure and user-friendly credential for authentication. We implement Medusa3D on an off-the-shelf VR and conduct evaluations with 25 participants. The evaluation results show that Medusa3D achieves 0.21% FAR and 0.13% FRR, demonstrating high security under various ocular conditions and resilience against attacks such as zero-effort attack, replay attack, and mimicry attack. A user study indicates that Medusa3D is user-friendly and well-adopted among participants.",gaze; user authentication; vr,Title_Abstract,Abstract_Keywords,
Scopus,journalPaper,2024,A cloud-edge service offloading method for the metaverse in smart manufacturing,SPE  - Software - Practice and Experience,B,"With the development of artificial intelligence, cloud-edge computing and virtual reality, the industrial design that originally depends on human imagination and computing power can be transitioned to metaverse applications in smart manufacturing, which offloads the services of metaverse to cloud and edge platforms for enhancing quality of service (QoS), considering inadequate computing power of terminal devices like industrial sensors and access points (APs). However, large overhead and privacy exposure occur during data transmission to cloud, while edge computing devices (ECDs) are at risk of overloading with redundant service requests and difficult central control. To address these challenges, this paper proposes a minority game (MG) based cloud-edge service offloading method named COM for metaverse manufacturing. Technically, MG possesses a distribution mechanism that can minimize reliance on centralized control, and gains its effectiveness in resource allocation. Besides, a dynamic control of cut-off value is supplemented on the basis of MG for better adaptability to network variations. Then, agents in COM (i.e., APs) leverage reinforcement learning (RL) to work on MG history, offloading decision, QoS mapping to state, action and reward, for further optimizing distributed offloading decision-making. Finally, COM is evaluated using a variety of real-world datasets of manufacturing. The results indicate that COM has 5.38% higher QoS and 8.58% higher privacy level comparing to benchmark method. © 2023 John Wiley & Sons Ltd.",cloud-edge computing; metaverse; minority game; reinforcement learning; service offloading,Title_Abstract_Keywords,Abstract,
ACM DL,conferencePaper,2023,Toward a Secure Educational Metaverse: A Tale of Blockchain Design for Educational Environments,SEAA - Euromicro Conference on Software Engineering and Advanced Applications,B,"In the era of social distancing, distance learning represents a crucial educational challenge. Several 2D information technologies have been provided, yet these share multiple limitations and have negative social, educational, and psychological implications for learners. Metaverse promises to revolutionize education as we know it: this is a persistent, virtual, three-dimensional environment that is supposed to address most of the limitations of 2D information technologies. Nonetheless, there are still software engineering challenges to face to enable such a metaverse, especially when turning to software security and privacy. In this paper, we aim at performing the first steps toward an improved understanding of the security perspective of educational metaverse, by analyzing how blockchain can be employed within educational environments and how applications may be designed. Our ultimate goal is to provide insights into how blockchain can be further tailored in the context of educational metaverse. We conduct a systematic literature review, which targets 20 primary studies. The key findings of the study showcase the use of blockchain in 3 educational tasks, other than describing the blockchain design approaches, which protocol they commonly use and the associated limitations. We conclude by developing a conceptualization of a blockchain-based educational metaverse.",Bibliographies; Blockchain; Blockchains; Education; Educational Metaverse; Metaverse; Security; Software; Systematic Literature Review; Systematics; Turning,Title_Abstract_Keywords,Abstract_Keywords,
Scopus,conferencePaper,2018,Safe-AR: Reducing Risk while Augmenting Reality,ISSRE - International Symposium on Software Reliability Engineering,A,"Augmented reality (AR) systems excel at offering users real-time, situation-aware information to support users' decision making. With AR, rich visualizations of relevant data can be displayed to users without blocking their view of the real world. For example, an AR-enabled automotive windshield can display a red outline around a pedestrian to alert a driver starting a turn into that cross street. Other critical uses of AR applications that are or will soon be deployed include surgery, emergency response, vehicle maintenance, and pilot training. Many of these applications can enhance operational safety. However, developing risk analysis methods to handle failure modes in the melded virtual and physical realities remains an open problem. This paper proposes a risk analysis method with which to study computer-generated AR visualizations of system and environment states. The analysis framework incorporates three levels at which AR interfaces with the user: perception, comprehension, and decision-making. This method enables broader risk analysis of the entire cyber-physical-human system that an AR application may indirectly control. Preliminary results show that this method yields improved coverage of user-involved failure modes over current approaches. While the focus here is on safety, the method also appears applicable to AR security risks. © 2018 IEEE.",,Abstract,Abstract,
