Database,Item Type,Publication Year,Title,Venue,Venue Rank,Abstract,Keywords
IEEE,conferencePaper,2023,Anomaly based malware threat detection on Linux Systems,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"There has been a steady increase in malware targeting Linux-based systems. With the proliferation of embedded IoT devices and cloud architectures that use Linux or Unix-based Operating Systems, this trend is expected to grow. Most modern Linux distributions include a configurable and queryable userspace component for security auditing with auditd (audit daemon) subsystem. In a multi-user, enterprise environment, these audit events are typically collected in a centralized repository as a source for threat detection and Incident response. Attack techniques used by malicious programs such as process injection and memory corruption are commonly seen in fileless malware, insider threats, and zero day attacks. Such attacks are difficult to detect through traditional signature-based methods since there are no known, discernible indicators of compromise. This study proposes a novel method of using Linux process overlay (execve) audit logs to identify threats from malicious executable and shellcode, with Machine Learning. Our study proposes a methodology that uses a Sparse Autoencoder Deep Learning model to effectively detect these security threats as anomalies, with an accuracy of over 95 percent. We suggest this approach as a feasible enterprise solution to identify Linux malware and detect security threat anomalies by leveraging native Linux audit logging capabilities.",Linux malware;Anomaly detection;Linux audit logs
IEEE,conferencePaper,2023,Challenges and Considerations in Data Recovery from Solid State Media: A Comparative Analysis with Traditional Devices,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Data recovery for forensic analysis of both hard drives and solid state media presents its own unique set of challenges. Hard drives face mechanical failures and data fragmentation, but their sequential storage and higher success rates make recovery more feasible. Solid State Drives (SSDs), with no moving parts and no data fragmentation, provide faster access to data but may pose challenges due to wear levelling and data retention issues. This project examines the challenges of data recovery between hard drives and solid-state media and compares them against each other. This was achieved by running several tests on four types of storage media, one of which is a hard drive, and the others are different types of solid-state media. The tests indicated that most SSDs perform as expected; however, the Intel Optane drive retained a much higher percentage of deleted data than the other drives. Despite this, all of the evaluated SSDs retained less deleted data than the hard drive. It can therefore be argued that traditional forensic processes are incapable of recovering as much deleted data from solid-state media and that these processes must be re-examined.",Data Recovery;Hard Drive;Solid State Drive;Forensics Analysis
IEEE,conferencePaper,2023,Understanding Privacy Concerns in Mobile Health Applications: A Scenario-based Online Survey,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Mobile Health applications facilitate users in managing their health and receiving health care services. Despite a proven utility, several privacy concerns have been raised. At this frontier, we should be responsible for enhancing our understanding of user privacy concerns and enabling privacy by design. This study uncovers and compares individual privacy concerns within health applications. Our scenario-based approach considers 432 different health application data exchanges. Participants (n=189) assessed 27 unique scenarios across three categories: data type, data sharing, and data retention. The findings show user concerns in the three categories, most prominently, data sharing. From this position, we propose design approaches to improve user awareness and control of health application data. We discuss the findingâ€™s implications, including pre-emptive and predictive strategies for health app developers.",Trusted computing;Privacy;Web-based applications and services;Privacy concerns;Health apps
IEEE,conferencePaper,2023,Trustworthy Execution in Untrustworthy Autonomous Systems,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"With the increasing pervasiveness of software solutions, which are joining cyber-physical spaces and forming partnerships with humans, the importance of the trustworthiness of these systems is growing. At the same time, however, trustworthiness assurance is becoming extremely difficult in these complex ecosystems due to the high autonomy, unpredictability and limited controllability of their individual players. To mitigate safety risks for humans, these Dynamic Autonomous Ecosystems (e.g., Smart Cities) might require their member systems (e.g., Autonomous Vehicles) to execute software modules called Smart Agents to ensure safe coordination among themselves. Unfortunately, this technology is currently in its very early development with many challenges ahead. Namely, there is no guaranteed way of ensuring that these agents run on the right piece of hardware, with the right privileges required to fulfill their roles, and without the execution environment tampering with their instructions. This way, the host system (e.g., the Autonomous Vehicle we need to control for the sake of the safety of other ecosystem members) can escape the actual safety measures to be enforced. In this paper, we are proposing a novel software architecture that focuses on the detection of instruction tampering and privileged access in Smart Agents, and this way support the vision of trustworthy and safe evolution of Dynamic Autonomous Ecosystems.",trust;autonomous systems;autonomous ecosystems;trusted execution;blockchain
IEEE,conferencePaper,2023,Survey on Recognition of Privacy Risk from Responding on Twitter,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Social networking services (SNS) are often the subject of privacy concerns. Hence users should be careful not to post content with unacceptable privacy risks. In order to correctly determine whether a privacy risk is acceptable, the perceived privacy risk must match the actual privacy risk. One of the objectives of this study is to investigate whether the recognition of privacy risk is consistent with the actual privacy risk. This study investigates the posters â€™recognition of privacy risk from postings that infer their attributes and regrets about their actions. On the other hand, privacy information can also be leaked from other peopleâ€™s posts, to which people respond with ""Liking"" or ""Retweeting."" Existing methods for analyzing their posts to suppress their posts may not be effective if personal information is leaked from the responses to the contents of othersâ€™ posts. In addition, users may be less likely to perceive the risk of privacy information leakage from responses to the contents of others â€™ posts than from their posts. Therefore, this study tests the hypothesis that there is a difference between the usersâ€™ recognition of privacy risk in posting by themselves and that caused by responding to contents of othersâ€™ posts and evaluates the difficulty of recognizing privacy risk caused by responding compared with that by posting.",Privacy;SNS
IEEE,conferencePaper,2023,A Trustworthiness Evaluation Mechanism Based on Beta Distribution Under Selected Conditions,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The widespread use of the Internet of Things (IoT) has also brought about issues such as fake information and threats to resource security. Trust management, by evaluating the trustworthiness of entities and the trust relationships between entities, aims to identify false messages, detect malicious nodes, and maintain network security. Compared to other security techniques, trust management places more emphasis on entity behavior and motives. This paper quantifies entity trustworthiness using weighted Beta distributions and detects malicious nodes based on this quantification. To comprehensively assess the trust status of entities, four conditions are designed to collect detailed information about the entities and their surrounding environment. Each condition forms a Beta distribution, and the weighted sum of these four conditionsâ€™ distributions represents the entityâ€™s trustworthiness value. The paper also analyzes the weight allocation and resistance to malicious attacks of the proposed trust evaluation mechanism, providing corresponding countermeasures against attacks. Furthermore, simulation experiments are conducted to validate the effectiveness of the proposed solution. Compared to other trust evaluation mechanisms, the proposed approach considers a broader range of information about entities. Moreover, in practical applications, the types of conditions can be increased or decreased to accommodate complex and dynamic environments.",Internet of Things;Trust Management;Trust Evaluation Mechanism;Weighted Beta Distribution;False Message Recognition;Malicious Node Detection
IEEE,conferencePaper,2023,FlexAuth: A Decentralized Authorization System with Flexible Delegation,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The dispersion of resource authorization across various authorization systems raises the complexity and inconsistency of authorization management. Therefore, the pursuit of a unified resource authorization management system is necessary. Most widely used authorization systems are based on centralized services with a single delegation pattern. These authorization systems can be easily compromised, leading to permissions tampering, and are unsuitable for complex usage scenarios. We propose a decentralized authorization system that provides flexible delegation called FlexAuth. We first define a decentralized data storage layer based on blockchain, using smart contracts to implement data writing and resolving, preventing data from being tampered with. On top of this, we implement active and passive delegation patterns of authorization services. We allow users to delegate permissions actively. Also, FlexAuth enables them to respond to authorization requests passively by making flexible and expressive access control policies based on relation-ships and attributes, using the proposed Hybrid Access Control Model (HACM). Furthermore, all delegations in FlexAuth are transitive. Finally, through analysis and experiments, we validate the usability and efficiency of FlexAuth. To our knowledge, FlexAuth is the first decentralized authorization system with transitive delegation in active and passive patterns, achieving flexible delegation.",Access control;Decentralized Authorization;Delegation;Blockchain;Data security
IEEE,conferencePaper,2023,Privacy-Preserving Detection Method for Transmission Line Based on Edge Collaboration,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Unmanned aerial vehicles (UAVs) are commonly used for edge collaborative computing in current transmission line object detection, where computationally intensive tasks generated by user nodes are offloaded to more powerful edge servers for processing. However, performing edge collaborative processing on transmission line image data may result in serious privacy breaches. To address this issue, we propose a secure single-stage detection model called SecYOLOv7 that preserves the privacy of object detecting. Based on secure multi-party computation (MPC), a series of secure computing protocols are designed for the collaborative execution of Secure Feature Contraction, Secure Bounding-Box Prediction and Secure Object Classification by two non-edge servers. Performance evaluation shows that both computational and communication overhead in this framework as well as calculation error significantly outperform existing works.",transmission line;object detection;privacy computing;edge collaboration;data security
IEEE,conferencePaper,2023,Trust Assessment of a Darknet Marketplace,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Since darknet marketplaces became popular, many came online and went offline after a short time, often taken down by law enforcement or performing exit scams. In order to succeed in running a darknet marketplace, operators need to earn trust from the users of their platform. However, in anonymous environments like darknet marketplaces, it can be difficult to determine which technical measures or policies intended to build trust can actually be trusted.In this paper we evaluate the trustworthiness of the darknet marketplace UnderMarket 2.0. By scraping and analyzing data from the marketplace, we reveal that numerous fraud indicators exist. We show in a further evaluation that UnderMarket 2.0 intentionally uses various measures to gain trust in order to defraud customers.",Darknet marketplace;Signals of Trust;Fake;Scam
IEEE,conferencePaper,2023,An Interactive Web Portal for Customised Telerehabilitation in Neurological Care,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"This paper explores the growing significance of remote healthcare methods in the post-pandemic world. While most current remote healthcare applications rely on video conferencing for patient-doctor communication, they fall short in providing comprehensive, personalised, and customised rehabilitation experiences for neurological patients. This paper presents the design and implementation of a web-based application that offers standard therapy demonstrations, schedules specific therapy sessions, guides patients through exercises in the absence of a doctor and evaluates their performance upon completing the therapy. The web application also features messaging and video conferencing functionalities for seamless doctor-patient communication. Furthermore, the application facilitates doctor-patient allocation, follow-up appointments, and the option to consult with additional healthcare professionals. With a focus on minimal entry barriers, the system is deployable for each patient, ensuring the secure storage of data entirely onboard.",remote healthcare;telerehabilitation;neurological patients;web-based application;personalised therapy;remote monitoring;doctor-patient communication
IEEE,conferencePaper,2023,"Matrix Platform: Empowering Smart Ports with Advanced Video Analytics for Enhanced Security, Safety, and Efficiency","TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"This paper underscores the crucial role of video anonymization in smart ports, were data privacy and security hold critical importance. It introduces the Matrix Platform, specifically designed for smart environments, and highlights its strong video anonymization capabilities. The platform employs advanced Video Anonymization techniques to effectively balance the preservation of data confidentiality with the enhancement of port security. Furthermore, the paper discusses how object detection and anonymization methods are strategically employed to protect sensitive information while still allowing access to critical operational details such as cargo and vessel types. Emphasis is placed on video anonymization's pivotal role in strengthening port security by concealing high-value assets and minimizing the risk of exposing sensitive data. By integrating the Matrix Platform, ports gain the capability to proactively manage security risks, safeguard assets, and secure information. This adaptable platform can be deployed in both Edge and Cloud environments, ensuring alignment with the specific needs of smart ports, with a primary focus on data anonymization. In conclusion, as the port industry continues to evolve, this paper asserts that the adoption of video anonymization techniques is fundamental for future growth and development, providing assurance of privacy and security in this dynamic landscape.",IoT;Object Detection;Pose-Estimation;Video Anonymisation;Video Analytics
IEEE,conferencePaper,2023,CGPNet: Enhancing Medical Image Classification through Channel Grouping and Partial Convolution Network,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"With the rapid development of artificial intelligence (AI), various industries have been propelled forward. In the field of medicine, AI has proven to be invaluable in aiding doctors to gain further insights into medical conditions, medical imaging is a prime example. Indeed, the availability of large-scale datasets like ImageNet has significantly contributed to the success of deep learning models in various computer vision tasks. However, when it comes to medical image classification, the availability of large, labeled datasets is relatively limited. As a result, the number of models specifically trained for medical image classification is comparatively smaller. This paper presents a novel neural network, named Channel Grouping and Partial Convolution Network (CGPNet), built upon the foundation of the InceptionNext model. Leveraging the commonly used lightweight technique, along with the introduction of grouped partial convolutions and dynamic convolutions, our proposed network exhibits promising performance. In particular, experiments were conducted on the ISIC-2019 (International Skin Imaging Collaboration) dataset, which demonstrates that our model achieves 2.61% improvement in top-1 accuracy compared to InceptionNext.",medical images;image classification;attention;convolutional neural network
IEEE,conferencePaper,2023,DOPS: A Practical Dual Offline Payment Scheme of CBDC for Mobile Devices,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Dual offline payment has a great practical value for the transactions without network connection. Unfortunately, it is a puzzle in the view of central bank digital currency (CBDC) which should keep the centralized banking system and simultaneously avoid double-spending, counterfeiting, relay attack and other issues. There is limited literature about securely designing the dual offline payment solution specifically for CBDC. One public method that establishes the mobile payment on both trusted execution environment and secure element (SE), is too heavy to promote the general application. In response to this issue, we propose DOPS, a feasible dual offline payment scheme for two equipotent e-wallets of mobile device users. By only adopting SE, the secure architecture of the mobile device is constructed. Based on it, DOPS comes with the complete data structures and the core procedures for offline payment. We list the exceptional scenarios that might arise during dual offline transactions and provide explicit protocols for addressing them. A security analysis of the approach is presented based on realistic assumptions. Subsequently, we develop and evaluate a prototype system using feasible parameters. Our assessment demonstrates that DOPS fulfills the practical needs of offline CBDC payments for mobile users, excelling in both security and efficiency aspects.",CBDC;Dual Offline Payment;Secure Element;Mobile Device;Secure Architecture
IEEE,conferencePaper,2023,Android Malicious Application Detection Based on Improved Mayfly Algorithm,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"With the rapid development of the Internet and mobile terminals, Android is one of the most popular mobile operating systems. However, the proliferation of Android malicious applications is also very serious, so it is necessary to detect and deal with Android applications in advance, and how to make effective selection among many features is a crucial process in malicious application detection. In this paper, an Android malicious application detection model is established based on the improved mayfly algorithm with reference to related Android malicious detection methods for Android platform applications. By effectively selecting the features, the optimal combination of features is obtained to optimize the classification results, so as to improve the detection performance of Android malicious application detection.The static analysis is used to extract the features of Android applications, and the malicious application detection model is examined by various classification algorithms, and the results confirm the feasibility and superiority of the proposed Android malicious application detection method based on the improved mayfly algorithm.",Malicious Application Detection;Mayfly Algorithm;Feature Selection;Feature Optimization
IEEE,conferencePaper,2023,Game Theory-Based Trade-Off Analysis for Privacy and Openness in Decision Making by Controlling Quantity of Information,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Privacy has long been considered a fundamental component of consumer services. Privacy decreases the possibility of consumers revealing confidential information in terms of customer service. However, it also refers to service pleasure, flexibility, and convenience. This study formally analyzes the trade-off between privacy and openness in financial services. Because if the consumer favors privacy above openness, they may have limited freedom in the service providerâ€™s service, and vice versa. As a result, it is critical to choose the optimum solution to balance the trade-off. In this paper, we used the bilateral conflict concept to analyze the trade-off problem to achieve Nash equilibrium by controlling the quantity of information. We demonstrated that Nash equilibrium can be reached if two requirements are satisfied: (i) there is inequality in benefits for both the information owner and the decision maker, and (ii) there is inequality in benefits just for the information owner.",Data privacy;decision-making;game theory;Nash equilibrium;openness;trade-off
IEEE,conferencePaper,2023,Leveraging Hardware Performance Counters for Efficient Classification of Binary Packers,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The detection and classification of packers serve as a fundamental approach in the study of malware unpacking. In our research, we employ Hardware Performance Counters (HPCs) as features for our classification process. Hardware Performance Counters are integrated into a processorâ€™s Performance Monitoring Unit. The advantages of utilizing hardware performance counters include low overhead access and obviating the need for source code. By selecting hardware features relevant to the unpacking process, we train machine learning classifiers in a supervised learning manner. In our study, we investigate the use of hardware performance counters for the classification purpose of binary packers. Our findings indicate that when configured to alleviate nondeterminism, Hardware Performance Counters possess the capability and potential to classify prevalent packers that are readily accessible.",Malware Forensics;Packing Classification;Hardware Performance Counters
IEEE,conferencePaper,2023,IoT Device Lifecycle Management,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"This paper presents an approach to autonomous IoT device lifecycle management for our developed Matrix IoT platform. We discuss our approach for zero touch onboarding, IoT device failure, device end-of-life offboarding and SLAs to support device lifecycle management. We collected timings on the key stages of our proposed onboarding process. The total onboarding time takes on average 6.4 seconds to onboard a device. Therefore, when scaled to many hundreds of devices, there is a very significant time saving benefit to onboarding devices automatically, along with the benefits of reducing human error.",IoT;Lifecycle management;Autonomous IoT
IEEE,conferencePaper,2023,UAV Bluetooth Communication Link Assessment for Emergency Response Applications,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Over the last number of years Unmanned Aerial Vehicles (UAVs) have become increasingly popular in several fields such as agriculture and medicine. Recently UAVs have been used for the deployment within Emergency Response for visual scouting of an impacted area in addition to delivering supplies via payload. UAVs are also capable of acting as networking nodes using incorporated technology or by attaching independent hardware via the UAVs payload capability. The application of UAVs as a network node(s) can enable increased performance within the network as UAV based nodes can alter their current position due to their unique nature of mobility. Therefore, this study aims to assess the performance of aerial communication using UVAs which incorporate the use of a small Bluetooth 5.0 (BLE 5.0) node as a payload. In this research, the impact generated via Air-Ground Propagation on the Received Signal Strength Indicator (RSSI) measurement was investigated. In addition to this, this paper also investigates any performance difference displayed between different Transmission Power Profiles as this in turn affects the overall power consumption of the transmitting device. When operating at heights of 5, 10, and 15 Metres the maximum average loss was found to be 2.37 dBm among the Standard Transmission Power profile and a maximum average loss of 1.18 dBm occurring with the Enhanced Transmission Power Profile.",Air-Ground Propagation;Bluetooth 5.0;Emergency Response;RSSI;UAV
IEEE,conferencePaper,2023,Actionable Contextual Explanations for Cyber-Physical Systems,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Over the past two decades, Cyber-Physical Systems (CPS) have emerged as critical components in various industries, integrating digital and physical elements to improve efficiency and automation, from smart manufacturing and autonomous vehicles to advanced healthcare devices. However, the increasing complexity of CPS and their deployment in highly dynamic contexts undermine user trust. This motivates the investigation of methods capable of generating explanations about the behavior of CPS. To this end, Explainable Artificial Intelligence (XAI) methodologies show potential. However, these approaches do not consider contextual variables that a CPS may be subjected to (e.g., temperature, humidity), and the provided explanations are typically not actionable. In this article, we propose an Actionable Contextual Explanation System (ACES) that considers such contextual influences. Based on a user query about a behavioral attribute of a CPS (for example, vibrations and speed), ACES creates contextual explanations for the behavior of such a CPS considering its context. To generate contextual explanations, ACES uses a context model to discover sensors and actuators in the physical environment of a CPS and obtains time-series data from these devices. It then cross-correlates these time-series logs with the user-specified behavioral attribute of the CPS. Finally, ACES employs a counterfactual explanation method and takes user feedback to identify causal relationships between the contextual variables and the behavior of the CPS. We demonstrate our approach with a synthetic use case; the favorable results obtained, motivate the future deployment of ACES in real-world scenarios.",explainability;cyber-physical systems;knowledge graph;reasoning;context;XAI
IEEE,conferencePaper,2023,Proactive Device Management for the Internet of Things,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"IoT ecosystems are rapidly expanding, and device management is emerging as a key challenge due to the scale, complexity, and dynamism of IoT systems. The adoption of autonomous techniques shows promise to alleviate key issues including maintaining organisational security when large volumes of IoT devices are being added and removed from a telecommunications network. Here we propose a proactive IoT device management approach that addresses the need to control network access in a risk-based manner. The proposed system comprises of two novel core components, a Management Platform for IoT (MP-IoT) component and an Intent-Based Microsegmentation (IBMS) component. The MP-IoT component carries out a risk management role and combines with IBMS to provide risk-based network segmentation. The two components work together to proactively manage risks by migrating devices between isolated network segments according to a dynamic assessment of the risk to the system from an individual device. Self-healing techniques may then be used to mitigate risks associated with a device and consequently change the network segment that it resides in. Here we present the key challenges associated with typical IoT environments and demonstrate how they are addressed by the proposed Proactive IoT Device Management architecture. A prototype implementation is also presented to validate the operation of the proposed architecture.",IoT;Proactive device management;Microsegmentation;Self-healing
IEEE,conferencePaper,2023,Python Subset to Digital Logic Dataflow Compiler for Robots and IoT,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Robots and IoT devices must process real-time signals using embedded systems with limited power and clock speeds â€“ rather than large CPUs or GPUs. FPGAs offer highly parallel computation, but are difficult to program, both algorithmically and at hardware implementation level. Programmers of digital signal processing (DSP), machine vision, and neural networks typically work in high level, serial languages such as Python, so would benefit from a tool to automatically convert this code to run on FPGA. We present a design for a compiler from a serial Python subset to parallel dataflow FPGA, in which the physical connectivity and dataflow of the digital logic mirrors the logical dataflow of the programs. The subset removes some imperative features from Python and focuses on Pythonâ€™s functional programming elements, which can be more easily compiled into physical digital logic implementations of dataflows. Some imperative features are retained but interpreted under alternative functional semantics, making them easier to parallelize. These dataflows can then be pipelined for efficient continuous real-time data processing. An open-source partial implementation is provided together with a compilable simple neuron program.",
IEEE,conferencePaper,2023,I2Map: IoT Device Attestation Using Integrity Map,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The reliability of any IoT system's operation depends upon the accuracy of sensor data. Numerous sensing devices are also embedded in autonomous systems. The adversary can manipulate the output of an IoT device, such as a speed sensor or a temperature sensor, by altering its hardware, software modules, network parameters, or device configuration. These unauthorized changes may affect the legitimate operation of the autonomous system and cause a malfunction or a safety hazard. In addition, the corrupt sensor data may also affect the machine learning models by introducing false training data or biasing the model towards certain decisions to cause the autonomous system to make incorrect decisions. The existing techniques mostly perform memory attestation or ensure the secure execution of an application. In addition, current approaches have unrealistic assumptions about adversariesâ€™ capabilities and rely on trusted parties to initiate and run the attestation protocol. No existing technique provides all the required security features, including protection against return-oriented programming and network attacks, including interference, rainbow, and physical compromise. Hence, this research presents a secure and efficient version of a unique hybrid attestation scheme ""I2Map"" that detects a malicious or malfunctioning IoT device based on an integrity map. The performance analysis infers that I2Map performs better in transaction commit time and transaction costs with more device parameters than its predecessor.",Internet of Things;device integrity;device attestation;digital DNA
IEEE,conferencePaper,2023,A Near-Field EM Sensor Implemented in FPGA Configurable Fabric,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"In this paper, we present the first near-field electro-magnetic (EM) sensor that is entirely implemented in the FPGA configurable fabric, without the use of any peripherals such as analog-to-digital converters, external antennas, or resistor-capacitor circuits. The sensor detects changes in path delays caused by external EM radiation using an antenna (composed of the interconnect) and a time-to-digital converter. A cloud-based FPGA remotely configured with such a sensor may act as a receiving end of a wireless covert channel, e.g., to another FPGA in the neighborhood that does not share any common resources with the receiving FPGA. Thus, our results show the plausibility of an exploitable attack vector for cloud-based FPGA that is not limited to the multi-tenancy scenario.",FPGA;EM sensor;covert channel;time-to-digital converter;cloud security
IEEE,conferencePaper,2023,Stealthy Rootkits vs Low-Power IoT Devices: A Process-level Colonel Blotto Game,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Kernel-level rootkits are considered stealthy malware versions that can target Internet of Things (IoT) devices as part of large-scale Advanced Persistent Threats. These can gain root privileges and easily hide their attack traces within the system. Several rootkit detection approaches have been proposed, but they lack the consideration of power resource limitation on battery-based edge devices. To address these limitations, this paper models the interaction between stealthy malware and the deviceâ€™s anomaly detection algorithm as a Colonel Blotto game in order to produce the set of mixed strategies that optimize the allocation of security resources dedicated to monitoring kernel-level processes and detecting abnormal system calls while preserving device power. We present the models for both versions of the game, static and dynamic, to reflect a realistic deployment scenario. The preliminary numerical results show that the strategic resource allocation enabled by the proposed game model achieves better security compared to non-strategic scenarios that do not consider the attackerâ€™s resource budget.",IoT security;stealthy malware;rootkit detection;game theory;strategic defense;Nash equilibrium
IEEE,conferencePaper,2023,Multi-step Prediction of LTE-R Communication Quality based on CA-TCN and Differential Evolution,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"With the continuous development of heavy-haul railway technology, the demand for the faster transmission and higher bandwidth capacity of wireless communication network is also increasing. Therefore, Long Term Evolution for Railway (LTE-R) begin to replace Global System for Mobile Communications for Railway (GSM-R) to burden the core wireless communication services. In order to improve the operation and maintenance efficiency of LTE-R network, this paper proposes a multi-step LTE-R communication quality prediction method based on Differential Evolution algorithm and Temporal Convolutional Network with Coordinate Attention (TCNCA). Firstly, this method uses differential evolution and permutation importance index to filter the features of multivariate LTE-R communication quality data. Then, the coordinate attention mechanism and TCN network were fused to build the prediction model. Finally, this method still used Differential Evolution to adjust the model parameters based on Mannâ€”Kendall test, so that the model could take into account the prediction accuracy and the trend of data change, thus realize the multi-step prediction for LTE-R communication quality. Experimental results on real data set show that the proposed method can provide decision support for the active maintenance of LTE-R network, and has high application value.",Long Term Evolution for Railway (LTE-R);Temporal Convolutional Network (TCN);Differential Evolution (DE);Mannâ€”Kendall test
IEEE,conferencePaper,2023,Machine Learning-based BGP Traffic Prediction,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Accurate Internet traffic predictions can provide support to network operators for applications such as traffic engineering, bandwidth allocation, anomaly detection, etc. We apply and compare different forecasting techniques (traditional and machine learning-based techniques) on real BGP data that is collected from two well-known Internet exchange points (IXPs) to derive BGP future volume-based predictions. Our experimental evaluation shows that multivariate Bayesian Ridge outperforms all other forecasting techniques we consider. Through univariate LSTM, we are able to predict new BGP volume-based features. Furthermore, to study the impact of dataset size on BGP forecasting, we perform experiments on three BGP dataset sizes, i.e., Short (one-month), Medium (three-months), and Long (five-months) Periods. Our results show that the Short-Period BGP dataset seems to be sufficient for getting accurate predictions. We also present a use case study (forecast Google Leak anomaly) that supports our experimental evaluations. We provide our collected BGP datasets publically which will be helpful to perform further research experiments and analysis regarding BGP traffic predictions.",BGP;Traffic Predictions
IEEE,conferencePaper,2023,Detecting Masquerading Traitors from Process Visualization of Computer Usage,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Insider attacks in organizations are currently one of the most crucial cybersecurity challenges. Traitors are one of the most dangerous types of insider attackers. They are difficult to detect because they know the organization, processes, defense mechanisms, and employees. Besides abusing their rights and accesses, they can use their co-workersâ€™ rights and accesses. They can hide their activities to perform attacks inconspicuously. The current masquerader detection techniques usually rely on the fact that the masquerader is an outsider, making them unable to detect attacks from the traitor. To detect these insider attackers, which we call masquerading traitors, we propose the human-as-solution approach and engage the employees in deciding whether the usage of their rights and accesses is suspicious and, therefore, might be performed by a masquerading traitor.",insider attack;process visualization;cybersecurity;traitor;organization
IEEE,conferencePaper,2023,Automatic Scam-Baiting Using ChatGPT,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Automatic scam-baiting is an online fraud countermeasure that involves automated systems responding to online fraudsters in order to waste their time and deplete their resources, diverting attackers away from real potential victims. Previous work has demonstrated that text generation systems are capable of engaging with attackers as automatic scam-baiters, but the fluency and coherence of generated text may be a limit to the effectiveness of such systems.In this paper, we report on the results of a month-long experiment comparing the effectiveness of two ChatGPT-based automatic scam-baiters to a control measure. Within our results, with engagement from over 250 real email fraudsters, we find that ChatGPT-based scam-baiters show a marked increase in scammer response rate and conversation length relative to the control measure, outperforming previous approaches. We discuss the implications of these results and practical considerations for wider deployment of automatic scam-baiting.",fraud;scam-baiting;active defence
IEEE,conferencePaper,2023,A novel network flow feature scaling method based on cloud-edge collaboration,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The AI-based network traffic classification technology has played a vital role in Zero-touch network and Service Management (ZSM). Network Traffic Features are the critical input for AI-based network traffic classification. However, unlike images and natural language traffic, features have high dispersion and weak stability. On the one hand, part of the key numerical flow features have a wide range of values. By scaling the features, the model can be better trained, which allows the classifier to make more accurate predictions. On the other hand, edge networks cannot scale features as well as the training set in the cloud. This situation affects the modelâ€™s performance on edge devices. This paper proposes a novel processing method of flow features for the AI-based network traffic classification model using cloud-edge collaboration. The method leverages the strong computational power of cloud computing to scale the flow features and transmit parameters derived from feature scaling to edge networks. The edge network processes the real-time flow through parameters, significantly enhancing the devicesâ€™ accuracy. To validate its effectiveness, we conducted four experiments, comparing models trained with and without feature scaling. The experimental results demonstrate that the model trained with feature scaling outperforms the model trained without scaling.",Feature Engineering;Feature Scaling;Traffic Classification;Deep Learning;Zero-touch network
IEEE,conferencePaper,2023,A Comprehensive Machine Learning Methodology for Embedded Systems PHM,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Techniques of Machine Learning (ML) have recently been widely used in several applications, but not much for embedded systems, particularly those of safety-critical functionality, and are expected to help solve complex PHM and RUL which are difficult to be overcome with traditional approaches. This paper proposes a novel approach to encompass data-driven system-level health management, which comprises three main processes: an exhaustive offline training using machine learning techniques to derive a model capable of predicting the system of interest within fixed performance criteria; followed by its deployment on the targeted embedded system for real-time health assessment and finally the ability to provide a multi-step ahead forecasting for the system prognostics.The ability to monitor the current state of the systems and predict their behaviour becomes essential. Therefore, techniques to establish fault tolerance and fault prediction are required. Condition monitoring (CM), prognostics and health management (PHM) and remaining useful life (RUL) are enablers for fault detection, fault progression and system degradation.This paper presents a ML-based methodology for the PHM of embedded systems, aiming at generalization and real-time performance.",PHM;Machine Learning;Embedded Systems;Real-Time;Condition Monitoring;Remaining Useful Life;Fault Taxonomy
